inn_hygsaeazefkk,数据分析实习生,100,150,传声中国,上海,3,[],硕士
inn_voek4cs8mzgm,数据分析实习生--化学专业,0,0,智慧芽,苏州,3,[],不限
inn_cykgfoz8pdsc,数据分析实习生,120,150,上海国际广告展览,杭州,5,"['\n\t', ' \n', '\n\t', '\xa0 \xa0\xa0\n', '\n\t', '\xa0 \xa0\xa0\n', '\n\t', ' \n', '\n\t\xa0\xa0\xa0\xa0\n', '\n\t', '\xa0 \xa0\n', '\n\t', '\xa0 \xa0\xa0\n', '\n\t', '\xa0 \xa0\n', '\n\t', '\xa0 \xa0\n', '\n\t', '\xa0 \xa0\xa0\n', '\n\t', ' \n', '\n\t\xa0 \xa0\xa0\n', '\n\t', '\n']",本科
inn_tdkkdndguagt,采购数据分析助理,100,117,麦德龙,上海,5,"['岗位职责：\xa0', 'Ensure in time BVS & DnR process under the company SOP frame\r\nMonitor BVS stock FIFO policy get followed in all stores\r\nProvide monthly report on BVS sales/LI\r\nProvide necessary ad hoc report to monitor BVS business & DnR activity\r\nCommunicate with OM internal to follow up BVS deals to reach targeted margin.\xa0', '任职资格：\xa0', 'Degree / Diploma, preferable in Economics / Information technology\r\nExcellent analytical skills\r\nExperience in wholesale / retail business\r\nAnalytical ability\r\nStrategic thinking\r\nAbility to absorb information\r\nAbility to understand connections\r\nAbility to think it terms of the whole\r\nCreativity']",本科
inn_ludktqnabv1h,实习生（行业数据收集分析）,150,200,分享投资,深圳,3,"['\n\t', ' \n', '\n\tØ\xa0\xa0对大居住（智能家居、家居软装、建材等领域）、互联创新、医疗健康等行业有一定了解；', ' \n', '\n\tØ\xa0\xa0从各个渠道对初创项目进行信息收集，包括但不限于寻找和筛选符合要求的新闻、专利、行业报告等信息，并做初步分类。', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\tØ\xa0\xa0本科学历，大二大三优先，专业不限；', ' \n', '\n\tØ\xa0\xa0有责任心，能独立完成信息收集和处理；', ' \n', '\n\tØ\xa0\xa0具有较强的自我驱动力、快速学习能力和抗压能力。', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\tØ\xa0\xa0培养对行业和创业的认知，接触各个渠道的创业项目；', ' \n', '\n\tØ\xa0\xa0信息收集能力和处理能力的提升；', ' \n', '\n\tØ\xa0\xa0有机会接触投资大佬。', ' \n', '\n\t', ' \n']",本科
inn_duskk3ck7tib,数据分析师（BI）实习生,300,400,NIO蔚来,上海,4,"['2、能推进实施从模型构建到报告撰写，部门沟通落地的数据解决方案，解决复杂的商业问题;', '3. 沉淀分析思路与框架， 不断完善和优化模型算法，形成体验驱动的数据分析方法论.', '岗位要求：\xa0', '1、计算机、数学或统计学专业，对于业务数据分析有浓厚的兴趣；\xa0', '2、具有良好的商业敏感度，娴熟的大数据提取处理能力及数据可视化展现技能;\xa0', '3、了解常用的机器学习算法，具备在业务中实践应用并不断优化模型的能力;\xa0', '4、熟练掌握Hive/SQL,掌握Python/R 尤佳,熟悉统计学及数学方法并能实际应用于业务;\xa0', '5、优秀的学习能力和沟通表达能力，能够快速熟悉业务，并对用户体验有敏锐的数据洞察力.']",本科
inn_nmaocv1kocrc,数据分析实习生,150,200,优必爱,北京,3,"['\n\t', '\n\t\t职位描述：', '\n\t', '\n\t岗位要求：', '、本科及以上学历在校学生，统计学、数学、计算机等相关专业；', '、具备相关领域的研究背景和研究能力，能够胜任数据分析建模或数据挖掘的相关工作。熟练使用统计分析软件，或了解大数据分析工具、架构（如', '、', '）；', '、具备独立的工作能力和团队协作精神，能够独立完成分配的工作任务，也具备与团队其他成员合作完成项目的能力；', '、个人学习能力强，善与人沟通。', ' \n']",硕士
inn_jhltzq34bd64,平台治理数据分析实习生（杭州）,200,260,滴滴,杭州,4,"['1. 根据明确的数据分析需求，使用SQL等语言进行数据挖掘工作；', '2.  在数据挖掘的基础上，根据部门需求进行数据分析，并产出分析报告；', '3. 小桔租车业务重点治理项目的跟进；', '4. 协助平台治理-分时租赁业务其他工作的正常推进。', '1. 本科及以上学历，统计学、管理学相关专业优先，2021年毕业优先； ', '2. 具备优秀的数据处理分析能力，会SQL语言，熟练使用PPT、Excel等办公软件；', '3. 具备较好的抗压能力，良好的书面、口头表达能力，具有亲和力和服务意识，沟通领悟能力强； ', '4.  一周五天全勤，实习时间六个月及以上,能尽快入职者优先。']",本科
inn_qvyprlmusakr,国际课程开发数据分析师,100,150,常青汇教育,上海,4,"['岗位职责：', '1、完成各类数据、报表的需求收集，', '2、协助完成', '，通过分析能够对课程开发决策和优化提出建设性建议。', '岗位要求：', ' 1. 大学物理系，化学系，生物本科三年级以上学生，研究生优先', ' 2. 熟悉大学物理，大学化学，大学生物和微积分，有较好英语基础。', ' 3.\xa0', ' ', '4.\xa0', ' ', '5. 每周至少工作四天\xa0', ' ', ' 岗位诱惑：', ' 1. 提供培训机会', '2. 提供每日往返公共交通补贴和午餐补贴']",本科
inn_fig8pvyx6v1q,数据分析（长期实习）,120,150,纳什空间,上海,3,"['\n\t2. 熟练使用excel做数据统计及分析。\n', '\n\t', '\n', '\n\t福利：', '\n1.零食饮料冰淇淋不限量、随便吃；', '\n2.每逢员工生日，都能吃到一次美美的蛋糕，不定期降临惊喜-下午茶；', '\n3.每月一次公司聚餐，胡吃海喝老板买单；\xa0', '\n4.大牌护肤品免费用，不怕你用得多，就怕你用不完！！！', '\n5.一年两次旅游，一次境内一次境外。', '\n']",本科
inn_xjmyizqczmd1,助理研究员-数据分析方向,100,150,益博国际,上海,4,[],硕士
inn_xphr87wzpz6r,数据分析实习生,1,50,广州绿网,广州,3,[],本科
inn_gcb9chnn0yuv,咨询顾问/需求分析（金融业务/数据方向）,100,150,安硕信息,北京,5,"['\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t说明：本职位为毕业就业岗位，签订三方协议。暂不接收短期实习。\n']",本科
inn_scqu3xyoyhtz,数据分析实习生,100,120,李宁,上海,4,"['【岗位职责', ' ', '1. 负责产品销售、市场推广方面的基础数据处理、分析；', '2. ', '和产品销售建议；', '3.\xa0', ' ', '4. 协助直接上级和部门同事处理部分日常事务。', '【任职要求】', '1. 本科及以上学历，市场营销、统计学等专业可优先考虑；', '2. 熟练使用Excle软件，对数据敏感；', '3. 工作认真、仔细，有责任感；', '4. 一周实习4-5天，至少实习3个月。', '【工作地点】', '上海市黄浦区制造局路258号 红双喜大厦', '【薪资待遇】', '本科生100元/天；研究生120元/天', '可享受与正式员工相同的产品内购福利。']",本科
inn_s9jaospcgm1b,会务助理,150,200,CDA数据分析师,北京,5,"['\n\t7月中旬我公司将在宁夏举办一场“新商科”论坛，参会人员以高校教师为主，该实习岗位隶属会议筹备项目组\n', '\n\t', '\n', '\n\t岗位职责：\n', '\n\t1、协助会务筹备组外联工作；\n', '\n\t2、与各大高校教师电话联系并邀请参加本次论坛会议；\n', '\n\t3、其他会务组相关工作；\n', '\n\t', '\n', '\n\t任职要求：\n', '\n\t1、尽快到岗，可持续实习1个月；\n', '\n\t2、具有良好的沟通表达能力；\n', '\n\t3、普通话较标准，性格热情开朗；\n', '\n\t', '\n', '\n\t【你将获得】实习补贴：150-200元/天，可提供实习证明\n']",不限
inn_gsitn3r9nfp8,数据分析实习生-Data Science Dep.,200,300,滴滴出行,北京,5,"['\n\t滴滴出行 数据分析实习生', ' \n', '\n\t该职位位于滴滴出行数据科学部快捷乘客分析团队，致力于通过数据回答业务面临的核心问题，分析业务当前的核心痛点。候选人须具备较强的沟通与总结能力，在工作中可很好地学习并锻炼数据分析方法，通过数据回答业务方的核心问题，并将数据展现为精炼和有效的观点帮助业务决策。', ' \n', '\n\t', ' \n', '\n\t工作职责', ' \n', '\n\t', '与运营、产品一起回答重要的业务问题和产品问题，高效的分析业务当前的核心痛点，将数据精炼为可行动的建议，更为高效和迅速的推进决策。', ' \n', '\n\t', '研究和评估业务策略上线效果，回答核心问题，推进业务重要的决策。', ' \n', '\n\t', '定义关键指标用来解析当前的业务现状，不断优化和完善日常监控业务现状的数据报表。', ' \n', '\n\t', ' \n', '\n\t任职资格：', ' \n', '\n\t', '数学等相关专业或有相关数据分析实习经历；\n', '\n\t', '对数字敏感，对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力；', ' \n', '\n\t', ' \n', '\n\t4.\xa0 \xa0 \xa02020年毕业；\n', '\n\t', '每周可实习4.5天以上，且持续4个月以上。\n']",本科
inn_mf1fsdi2jc71,数据分析,0,0,芒果TV,长沙,5,"['\n\t岗位职责\n', '\n\t1.代理商分类管理：根据代理商的业务类型做好分类管理，深入了解代理商的渠道触点、产品销售模式；', '\n2.日常支撑：与代理商按月度核对发展数据，并及时完成结款流程；', '\n3.数据监控：按周汇总各代理商发展数据及月度完成进度，形成周报；', '\n4.经营分析：制作月度的代理商经营分析、关注发展趋势，做到对代理商精细化管理的同时能够为下阶段代理商招募指出方向\n', '\n\t任职要求\n', '\n\t1.工作认真、负责、高效，执行力MAX；', '\n2.思维严谨、条理性强，理解力MAX；', '\n3.语言表达清晰，沟通力MAX；', '\n4.能够熟练掌握office办公软件，学习力MAX。【专业要求】', '\n1.本科', '\n2.数据分析或市场营销专业\n']",本科
inn_2k1fg6o1on5u,2020校招-数据分析挖掘工程师,120,150,北京东方国信科技股份有限公司,全国,4,['工作职责1、进行需求分析、模型设计等工作；\r\n2、基于大数据（或数据仓库）构建数据挖掘模型。\r\n任职资格1、熟练使用建模工具，如SPSS\\Clementine\\R等； \r\n2、至少熟悉一种数据库的操作oracle/mysql，具有良好的SQL编写与优化能力；\r\n3、思维清晰、有逻辑，学习能力强，具备一定的分析能力； \r\n4、具有全日制普通高等院校本科(含)及以上学历，计算机、软件、数学、统计、通信、自动化、网络工程、信息安全、地理、等相关专业。'],本科
inn_9nivds1da3dz,数据分析实习生（新媒体方向）,150,200,摩拜科技,北京,3,"['\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n']",本科
inn_ojcqylck6sqg,数据分析助理（商务分析方向）,100,150,云柚物流,成都,5,"['\n\t【职位描述】：\n', '\n\t1、\n理解算法逻辑并支持线路报价。与商务同事进行前期报价沟通，收集关键信息，深入理解报价算法逻辑，尝试优化报价模型并提供改进建议。', '\n', '\n\t2、\n收集整理数据。通过电话访谈、案头研究等形式收集定性和定量数据，清洗筛选、汇总数据，主动发现数据异常，优化数据收集方法。', '\n', '\n\t3、\n支持客户数据管理工作。收集并汇总整理客户信息，通过多种方式收集市场信息，梳理客户画像，提供关键发现并建立知识库。', '\n', '\n\t4、\n其他上级交付的临时任务。', '\n', '\n\t【任职要求】：', '\n', '\n\t1、\n正直、负责、细心；数字敏感度高、沟通理解能力佳、抗压能力强的同学优先', '\n', '\n\t2、\n至少实习', '个月，每周最少', '天出勤，能长期实习者优先', '\n', '\n\t3、\n本科大三、大四或研二、研三，', '学校优先', '\n', '\n\t4、\n熟练使用', '，具备基础的信息检索能力\n', '\n\t', '\n', '\n\t6、长期实习生：实习生首月工资2500元，入职满2月后工资3000元\n', '\n\t', '\n']",本科
inn_udnbqiuyvahh,数据分析实习生,100,120,留海科技,广州,4,"['\n\t职位描述：\n', '\n\t1. 参与商业项目需求分析，协助制定方案，完成报告；\n', '\n\t2. 在指导下获取和整理业务所需的数据；\n', '\n\t3.\xa0', '和算法；\n', '\n\t4.\xa0定期输出数据分析报告。\n', '\n\t', '\n', '\n\t职位要求：\n', '\n\t1.大四或研二学生，计算机、工商管理、市场营销、金融、经济学、数学、社会学、房地产、城市规划等相关专业优先；\n', '\n\t2.一周实习4-5天优先，需保证实习3月以上（周末双休）；\n', '\n\t3.具备系统的数据收集能力和独立思考能力，具有数据敏感度，沟通能力好；\n', '\n\t4.有课外数据分析练手、参与数学建模比赛、参加数据挖掘和分析比赛者优先；\n', '\n\t5.ASAP\n', '\n\t', ' \n']",本科
inn_pvv4ia0du97l,数据分析员,50,100,博彦科技,西安,5,"['\n\t1、以数据分析为基础，为项目/客户输出定量定性分析；\n', '\n\t2、通过数据挖掘和处理，分析舆情规律，研判舆论特点、趋势等；\n', '\n\t3、承担所负责行业或领域的突发事件专报的撰写任务，按时按质按量完成，对独立完成或主导完成稿件具有审稿责任；\n', '\n\t4、关注新媒体及舆情行业动态，为部门及项目服务提出优化改进建议；\n', '\n\t5、与客户保持良好的沟通与互动，明确客户需求，积极反馈客户意见，维护良好的客户关系；\n', '\n\t6、其他公司及领导分配的任务。\n']",本科
inn_z6qbkjuwt8vt,数据分析（Python）实习生,150,200,指南者教育,南京,4,[],硕士
inn_wj4bw4s4auz2,数据分析实习生,50,100,东软,沈阳,5,"['\n\t岗位描述：\n', '\n\t负责与项目人员沟通，进行工作量结算、薪资结算等\n', '\n\t要求：\n', '\n\t1、了解excel操作\n', '\n\t2、善于沟通\n', '\n\t3、细心、细致\n', '\n\t4、了解lookup 操作优先。\n']",不限
inn_6qofyzqaxvgq,实习生（数据分析）,200,250,联洋国融,北京,5,"[' ', '1、\xa0\xa0负责从业务数据中分析挖掘核心画像属性、行为、关系，构建规则库；', ' ', '2、\xa0\xa0负责根据业务需求，分析数据特征，构建分析模型；', ' ', '3、\xa0\xa0与产品经理、算法和数据分析等同事相互配合，参与需求定义，梳理数据需求、知识提取方案；', ' ', '4、\xa0\xa0负责相关技术文档的编写，使用文字、图示等方式清晰、准确、严谨地表达规则或分析模型。', ' ', ' ', ' ', '1、\xa0\xa0计算机、数理统计等相关专业，本科及以上学历（必须是2020年或者以后毕业的在校生）；', ' ', '2、\xa0\xa0业务理解能力强，对数据敏感，具备数据分析经验、较强的数据洞察能力、数学建模、数据挖掘能力；', ' ', '3、\xa0\xa0具备良好的抽象能力、逻辑能力，很强的学习能力，高度的责任感和团队合作意识，较强的抗压能力。', ' ', '4、\xa0\xa0具有技术基础者，例如熟悉', '或', '编程语言，熟悉', '操作系统原理及掌握常见命令，熟悉关系型数据库（如', '、', '等）者优先。', ' ', ' ']",本科
inn_9pnv4edcrqlx,数据分析师/投资分析师,150,200,耀晟投资,佛山,2,"['\n\t岗位要求：\n', '\n\t', ' \n', '\n\t1.大专或以上学历，对金融行业感兴趣，金融专业或经济专业优先。', ' \n', '\n\t2.具有敏锐的金融触觉，能对数据有浓厚的兴趣。', ' \n', '\n\t3.做事有激情，自信、认真负责、有团队合作精神和执行力。', ' \n', '\n\t4.有投资经验者，优先录取。', ' \n', '\n\t岗位职责：', ' \n', '\n\t1.\xa0 参与行情预判，国际经济消息面收集和整理。', ' \n', '\n\t2.\xa0 开拓客户渠道，挖掘新客户。', ' \n', '\n\t3.\xa0 跟进新旧客户资金风控，维系并管理客户关系。\n', '\n\t4.\xa0 编写各产品的详细预测报告。', ' \n', '\n\t薪资待遇：', ' \n', '\n\t1.\xa0\xa0 上班时间为：早上', '：', '到', '：', '，下午', '：', '到', '：', ' \n', '\n\t周末双休，国家法定节日照常放假。', ' \n', '\n\t2.\xa0\xa0 薪酬面议，组成部分为：底薪', '提成', '月度分红', '月度奖金', ' \n', '\n\t3.\xa0\xa0 提供一系列免费培训助于深入了解公司各大投资品种。\n']",不限
inn_w8qxb46m5jnj,AI产品数据分析实习生,150,200,云知声,上海,4,"['\n\t', '\n', '\n\t', '\n', '\n\t工作职责：\n', '\n\t1.\xa0整理、分析相关语音语料数据，并得出相关有效结论\n', '\n\t2.\xa0设计、优化机器人聊天高质量回答文本\n', '\n\t3.\xa0收集调研语音语义人工智能产品市场趋势\n', '\n\t\xa0\n', '\n\t', ' \n', '\n\t4.\xa0本科及以上学历（工业设计、计算机、统计学相关专业优先）\n', '\n\t5.\xa0逻辑清晰，掌握基础数据分析统计方法\n', '\n\t6.\xa0', '、好学，有很强的自我驱动能力\n', '\n\t7.\xa0', 'Excel、Word、PPT等常用办公软件\n', '\n\t', ' \n', '\n\t', ' \n', '\n\t1.\xa0', 'SQL、会写计算公式或自动化脚本工具\n', '\n\t2.\xa0有语料优化、数据标注、语音交互相关工作经验优先\n', '\n\t3.\xa0', 'Sketch、Axure、Visio等；\n', '\n\t', '\n', '\n\t', '\n', '\n\t', ' \n']",本科
inn_h9eck5cbrazh,数据分析实习生（中山）,100,150,精点数据,中山,5,"[' ', '1、主要负责中山移动公司运营各个环节的重要数据的提取、收集、整理及分析支撑工作，完成数据库分析、设计与优化；', '2、负责电信行业业务分析项目的过程实施，响应业务部门的其他数据分析需求；', '3、协助数据分析经理做好移动业务数据分析工作：用户通话行为、位置轨迹、上网行为、消费行为、客户投诉等数据的分析和提取。', ' ', '1、本科及以上学历，计算机、电子通讯、数学、统计学等相关专业毕业；', '2、具备大型数据库理论知识，并能熟练掌握使用Oracle、SQL、Mysql、DB2、Teredata等其中之一种数据库，能独立编写SQL语言；', '3、加分项：有移动业务经营分析实习经验、有一定的数据分析工作经验、对电信行业项目有一定了解；', '4、志愿在中山长期发展，中山本地人较佳；', '5、具备较好的团队协作能力及沟通能力；', '6、欢迎19年毕业生投递。', ' ', '1、提供转正机会，以老带新帮助实习生成长；', '2、享有国家法定节假日；', '3、重大节日礼品、团建活动、生日礼金等；', '4、周末双休（朝九晚六，7.5小时/天）；', '5、正式员工可享年终奖、年度调薪、五险一金、带薪病假、带薪年假、员工评优等福利。', '周一至周五8:30-18:00（午餐/休息时间12:00-14:30）', '中山市东区起湾道139号全球通大厦。']",本科
inn_mvzmh9dmklgj,数据分析员,200,250,燕文物流,深圳,5,[],本科
inn_kczjgcqbjvdf,数据分析实习生,150,200,博世汽车,常州,5,"['\n\t', '\n', '\n\t', '\n', '\n\t', '\n', '\n\t', '\n', '\n\t', '\n', '\n\t', '\n', '\n\t', '\n', '\n\t', '\n', '\n\t', '\n']",本科
inn_s273u5hoscgl,高级交通数据算法分析师实习生（人工智能）,150,200,交研智慧,北京,3,"['\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', ' \n', '\n\t', '\n', '\n', ' \n']",博士
inn_q4fvqb0wfazu,数据分析研发工程师助理,100,150,广州盛原成,广州,5,[],不限
inn_95sr7qpocfss,【2020届实习生】数据分析实习生,0,0,网宿科技,厦门,5,"['\n\t职位描述：\n', '\n\t1、针对CDN运营及行业的海量数据，进行数学建模和数据分析；\n', '\n\t2、参与数据分析系统的研发工作，实现数据分析工作的自动化。\n', '\n\t', '\n', '\n\t职位要求：\n', '\n\t1、计算机、信息、通信等相关专业优先，本科或以上学历；', '\n2、统计学、数学或计算机等相关专业优先；', '\n3、热爱数据分析工作，了解数据分析基本理论，有基本的开发能力；', '\n4、有参与过数学建模比赛优先，会R语言的优先；', '\n5、具备良好的沟通能力、优秀的团队合作精神。', '\n\t']",本科
inn_mb1ynlgdp8yp,数据分析师,50,80,00DATA,北京,5,[],本科
inn_uywn5lvq6jrs,金融数据分析师实习生,120,200,旭峰集团,广州,5,"[' ', '1、具有扎实的经济、金融、投资等领域的相关理论知识；', '2、较好的行业行情研究能力，对市场信息反应敏锐；', '3、善于对宏观经济形势和市场进行深入分析；', '4、具有严密的逻辑思维和分析判断能力，良好的沟通能力；', '5、熟悉金融市场，把握宏观经济动向和行业发展动态；', ' ', '1、五官端正，性格开朗，善于沟通；', '2、大专以上学历、专业不限、经验不限；', '3、认同公司的发展理念，愿意与公司共同发展，具有很强的工作责任心和团队合作精神；', '4、需要具备良好的分析判断能力，对全球市场的运转有较深刻的认知和准确判断的能力，能独立完成相关领域的分析评论；', ' ', '1.\xa0 ', ' ', '2.\xa0', ' ', '3.\xa0', ' ', ' ', ' ', ' ', ' ', '4.\xa0', ' ', ' ', ' ', ' ', '8号（南方报社对面）星汇国际大厦西塔27楼2703', '\xa0', ' ', ':5号线（珠江新城下一站）五羊邨地铁B或C出口（上天桥，南方报社对面）']",大专
inn_lltqp2zwjtgs,数据分析（Python）实习生（南京）,150,200,指南者留学,南京,4,"['\n\t', ' \n', '\n\t', '\n', '\n\t', ' \n', '\n\t', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', ' \n', '\n\t', '\n', '\n\t', ' \n']",硕士
inn_xghvyp34nbvi,遥感数据分析实习生,120,150,佳格天地,北京,4,"['\n\t岗位职责：', '\n1. 参与项目相关遥感数据的分析支持；', '\n2. 编写自动化脚本解决工作中常用的工作流。', '\n', '\n任职要求：', '\n1. 统招本科或研究生在读，2020年毕业，每周至少3天，能实习4个月以上；', '\n2.掌握遥感处理基本流程和原理，有农学遥感相关项目经验优先；', '\n3. 熟练使用 ArcGIS、QGIS等GIS软件中的一项；', '\n4. 熟悉遥感图像处理软件，如 ENVI、ERDase、PCI 等；', '\n5. 有一定编程基础，熟悉Python、C++加分；', '\n6. 工作认真踏实，热爱学习，具有求知欲。\n', '\n\t', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n']",硕士
inn_gx9yuhccp1wx,数据分析师,100,150,亚信集团,"西安,西宁,乌鲁木齐",5,[' '],本科
inn_yvqf8obemgps,数据分析实习生--机械专业,0,0,智慧芽,苏州,3,[],不限
inn_qlvnezcxwkss,数据分析实习生,100,150,邻趣,上海,5,[],本科
inn_kokandftndwp,销售部门实习生（销售数据处理和分析）,120,120,达能饮料,广州,3,"['职责：', '1.负责数字化项目上线期间，区域销量和活动数据对接支持', ' 2.负责跟进平台的销售数据校验核对、导入、生成报告和报表', ' 3.负责跟进数字化项目中的主数据校验', ' 4.负责跟进数字化项目销售场景部分的数据核对支持', ' 5.负责项目组交办的跟进事项，如项目追踪、进度汇总、Issuelist跟进等', '要求：', '1.熟悉数据处理，包括数据整理、数据校验、格式转换等操作', ' 2.熟悉MS Office软件，excel\\ppt\\word\\access等 熟练操作', ' 3.为人诚实、踏实、勤奋、肯干，对数据有高度敏感性，对数据工作持有热情 ', ' 4.有快消行业总部企业工作或实习经验更佳']",本科
inn_gsyreydl7jvt,HR助理岗/数据统计与分析岗,50,80,兴业证券,上海,4,[],硕士
inn_siwqx2nijciv,数据分析员,75,100,节能减排中心,北京,4,"['、交通节能减排相关的数据挖掘与处理分析 ', '、交通节能减排相关政策文件整理与收集 ', '、交通能耗排放评估方法研究', '、交通节能减排实地调研与编写研究报告 ', '、其他报告撰写与材料整理 ']",不限
inn_bgfqnpficyl3,数据策略分析师—西班牙语,250,400,滴滴出行,北京,5,[],本科
inn_xlrrieharzii,大数据分析实习生,100,150,尚励信息,上海,3,"['职责说明：', '1.', ' ', '2.对上市公司调研云数据进行分析整理及归纳导入 SAAS 系统。', '\xa03.薪资：120 元/天+bonus,远程100元/天', 'bonus 根据实际工作情况发放）；', '职位要求：', '1.\xa0', 'CET-4 以上；', '2.\xa0细致耐心，善于沟通，责任感强；学习能力强；', '3.\xa0', ' ', ' 8:30-17:30； (工作可独立完成后，可以远程回', '/回家工作）']",本科
inn_rgf6d4c1o9u6,数据分析实习生,250,300,清帆科技,北京,5,"['岗位职责：', '1. 负责设计和优化数据产品，统筹从数据采集、数据分析到数据可视化的全部流程；', '2. 定期整理行业数据，分析数据，更新数据可视化图表；', '3. 实时跟踪行业动态，结合数据分析结果撰写研究报告；', '4. 分析产品数据及用户数据，为产品功能和运营策略的优化提供参考。', '任职要求：', '1.硕士以上学历，计算机、统计、数学相关专业优先；', '2.熟练使用SQL和商业智能数据分析软件Tableau，具备数据挖掘、数据建模及编程能力；', '3.熟悉Python脚本语言，熟悉R语言，并灵活运用到实际工作中及解决技术问题；', '4.优秀的逻辑思考能力，对数据敏感，具有一定商业思维，对互联网和人工智能行业抱有很高的热情；', '5.具备较强的分析数据和提取有效信息的能力，有一定的文字功底，能够撰写研究报告；', '6.工作认真、有耐心，有责任心，团队协作能力强。']",硕士
inn_pilfmpqbv5mc,数据分析工程师（实习）,250,300,莱克贝尔,北京,4,[],本科
inn_coadp1cbgabq,数据分析,150,200,袋鼠云,杭州,5,"['\n\t1、协助数据分析师进行报表开发；\n', '\n\t2、参与业务调研，整理客户需求，梳理指标；\n', '\n\t3、为数据应用开发提供数据分析支持。\n', '\n\t', '\n', '\n\t岗位要求：\n', '\n\t1、本科及以上学历，对数字敏感，有统计学等定量分析背景。\n', '\n\t2，有使用统计分析工具（SAS，SPSS, R）的经验，了解常见的报表工具\n', '\n\t3、良好的分析能力，能够在短时间内对相关业务问题进行理解，从数据中发现问题和规律。有使用机器学习算法进行用户画像，精准营销，商品推荐等经验者优先；\n', '\n\t4、优秀的团队合作意识和沟通能力。\n']",本科
inn_fmwiodz6tanr,数据分析实习生,150,200,斗米优聘,北京,5,"['1.对接公司各部门数据需求，理解业务目标，和业务部门一起建立指标体系；', '岗位要求：']",本科
inn_xj0dqskcrsp3,数据分析实习,100,150,VeeR VR,北京,5,"[' ', '1. 跟踪业务部门业务发展，协助建立和完善日常业务报告体系，能够及时、准确、完整的反馈业务指标的变化；', '2. 协助BI设计及数据模型设计，执行数据仓库开发工作；', '3. 通过专项的数据分析与挖掘工作，为业务团队提供行动建议与策略支持；', '任职要求：', '1. 本科或硕士以上学历，计算机/数学/统计或相关专业', '2. 精通SQL及Excel，掌握R、Python等至少一种主流数据分析编程语言者', '3. 具备出色的分析和解决问题的能力，以及优秀的数据敏感性和逻辑思维能力', '4. 优秀的英文听说读写能力', '5. 了解并热爱互联网，有互联网相关实习经历优先考虑']",本科
inn_mzb443ma8z08,数据分析师,100,150,00DATA,北京,5,"['职责：', '1、深入了解业务，提炼数据内容；', '2、生产数据报告，并负责解释数据', '3、与业务和客户沟通，讲解数据并指引业务工作', '要求：', '计算机、数学、统计分析、金融等相关专业方向，熟练掌握统计分析的知识，主动好学，积极上进，能够承受一定的压力。', '愿意深入在广告和媒体行业发展。']",不限
inn_crsqg3atyv6i,数据分析师,300,400,饮鹿网,北京,5,"['【岗位职责】', '1、利用python等撰写爬虫程序，爬取数据', '2、利用echarts等数据分析工具，完成数据分析建模和可视化分析', '3、利用数据分析算法，进行数据分析', '【任职要求】', '清华、北大、北航等重点大学计算机专业硕士1年级学生，可以全职工作']",硕士
inn_oaoe5baifwjd,助理数据分析师,200,300,神州数码,上海,4,"['\n\t助理数据分析师（', '、', '届实习生）（实习地点：上海）', '招聘人数：1人', '\n', '\n\t招聘对象：', '\n', '\n\t1、', '届及', '届硕士毕业生', '\n', '\n\t2、计算机与科学技术、软件工程、计算机应用技术、通信工程、电子信息工程、数学与应用数学、信息管理与信息系统、统计学、物理、金融等相关专业\n', '\n\t岗位职责：', '\n', '\n\t1、 对海量业务数据进行诊断、分析，从数据中挖掘和整理客户行为特征，满足建模研究的需要； ', '\n', '\n\t2、分析业务问题，通过应用统计学的相关理论、数据挖掘模型、机器学习方法建立数据模型，为用户的业务发展、产品策略、市场活动、风险管理等提供决策支持', '\n', '\n\t岗位要求：', '\n', '\n\t1、能够安排半年以上实习期，每周实习', '天以上。', '\n', '\n\t2、具有扎实的数学和统计学专业知识，熟悉聚类、回归、决策树、神经\n网络、时间序列等数据挖掘常用算法，掌握数据挖掘基本理论，熟练应用', '软件； ', '\n', '\n\t3、具备良好的逻辑思维、学习能力和数据敏感度。', '\n']",硕士
inn_uxpabiazbs3b,广告客户执行（数据分析方向）实习生,100,150,前程无忧51job,北京,5,"['\n\t职位要求：', '\n', '\n\t', '，学习', '系统，可以独立建项目出代码，可以熟练操作系统各模块（分析报告、数据银行等）；', '\n', '\n\t', '，独立撰写项目日常周报及月度分析报告、结案报告等相关报告；', '\n', '\n\t', '，协助同事完成日常的其他工作。', '\n', '\n\t任职要求：', '\n', '\n\t1、 统招本科及以上学历，有过数据分析实习经验，数学，统计学，市场营销专业优先；', '\n', '\n\t2、 善于沟通表达，逻辑思维能力较强；', '\n']",本科
